label, Latitude, Longitude
63, 40.745675, -73.98443399999998
63, 40.745615, -73.984407
63, 40.745317, -73.984345
63, 40.745643, -73.98482099999998
63, 40.745427, -73.98471499999998
63, 40.745548, -73.984997
63, 40.745723, -73.984852
63, 40.745277, -73.98475
63, 40.745284, -73.98469
63, 40.745218, -73.984925
63, 40.745043, -73.98456
63, 40.744998, -73.984865
63, 40.745003, -73.98505
63, 40.744805, -73.98509
63, 40.744968, -73.984593
63, 40.744803, -73.984778
63, 40.745048, -73.98527199999998
63, 40.744731, -73.985059
63, 40.74469, -73.985365
63, 40.744535, -73.98505299999998
63, 40.744568, -73.985056
63, 40.744817, -73.98452799999998
63, 40.744513, -73.98501
63, 40.744469, -73.98536699999998
63, 40.744412, -73.98538
63, 40.74469, -73.985377
63, 40.744448, -73.98550799999998
63, 40.744401, -73.98519799999998
63, 40.74426, -73.98522199999998
63, 40.744239, -73.985389
63, 40.744213, -73.98528799999998
63, 40.744316, -73.9854
63, 40.744372, -73.985327
63, 40.74418, -73.985353
63, 40.744136, -73.985314
63, 40.7442, -73.98498499999998
63, 40.744087, -73.985425
63, 40.744102, -73.985584
63, 40.744163, -73.985658
63, 40.743953, -73.985623
63, 40.743993, -73.985708
63, 40.743873, -73.98567199999998
63, 40.744058, -73.98583
63, 40.743813, -73.98563699999998
63, 40.744178, -73.98572799999998
63, 40.743947, -73.985867
63, 40.743683, -73.985904
63, 40.743653, -73.98577199999998
63, 40.743587, -73.985825
63, 40.743568, -73.985777
63, 40.743546, -73.98572299999998
63, 40.743753, -73.985377
63, 40.743725, -73.986092
63, 40.743435, -73.98576699999998
63, 40.743497, -73.98572199999998
63, 40.743505, -73.986002
63, 40.743355, -73.98605499999998
63, 40.743285, -73.986035
63, 40.743217, -73.98608199999998
63, 40.74342, -73.98615499999998
63, 40.743253, -73.98613799999998
63, 40.743158, -73.98625199999998
63, 40.743025, -73.98607699999998
63, 40.742988, -73.98591
63, 40.74295, -73.98621
63, 40.742952, -73.986395
63, 40.743077, -73.98649399999998
63, 40.742959, -73.986472
63, 40.742905, -73.986102
63, 40.74323, -73.986462
63, 40.742842, -73.986081
63, 40.742871, -73.986621
63, 40.743068, -73.98663999999998
63, 40.742751, -73.986546
63, 40.742895, -73.986672
63, 40.74277, -73.986497
63, 40.742908, -73.98666199999998
63, 40.743385, -73.986512
63, 40.742837, -73.98675799999998
63, 40.74269, -73.986677
63, 40.742708, -73.98680799999998
63, 40.742524, -73.98655599999998
63, 40.742473, -73.986743
63, 40.742415, -73.986828
63, 40.742367, -73.986958
63, 40.742215, -73.986869
63, 40.74219, -73.986937
63, 40.742195, -73.987104
63, 40.742095, -73.986911
63, 40.741975, -73.98693799999998
63, 40.742055, -73.98698799999998
63, 40.741888, -73.987128
