label, Latitude, Longitude
10, 40.756423, -73.978477
10, 40.756339, -73.97833199999998
10, 40.756683, -73.978539
10, 40.756572, -73.978558
10, 40.756497, -73.978594
10, 40.756244, -73.978317
10, 40.756369, -73.977934
10, 40.75614, -73.978378
10, 40.756173, -73.97846
10, 40.756053, -73.97806799999998
10, 40.756219, -73.978667
10, 40.756229, -73.97865299999998
10, 40.756198, -73.97863599999998
10, 40.755978, -73.97819699999998
10, 40.756136, -73.978605
10, 40.756104, -73.978611
10, 40.755883, -73.97839
10, 40.755948, -73.97838299999998
10, 40.755887, -73.978503
10, 40.755899, -73.97824
10, 40.756112, -73.978633
10, 40.755958, -73.978627
10, 40.756062, -73.97784
10, 40.75607, -73.978018
10, 40.756144, -73.978937
10, 40.755946, -73.978657
10, 40.756151, -73.978774
10, 40.755833, -73.97829799999998
10, 40.755712, -73.978328
10, 40.755904, -73.977742
10, 40.75634, -73.977817
10, 40.755903, -73.97904699999998
10, 40.755927, -73.979031
10, 40.755548, -73.978222
10, 40.755619, -73.97810699999998
10, 40.755854, -73.979113
10, 40.755913, -73.979302
10, 40.755765, -73.97893999999998
10, 40.75561, -73.97900699999998
10, 40.75586, -73.979217
10, 40.755746, -73.97896699999998
10, 40.755423, -73.977925
10, 40.756107, -73.979445
10, 40.755568, -73.97872499999998
10, 40.755563, -73.978836
10, 40.755655, -73.9788
10, 40.755402, -73.978875
10, 40.755539, -73.979242
10, 40.755425, -73.978508
10, 40.755258, -73.979099
10, 40.755219, -73.979335
10, 40.755282, -73.97932799999998
10, 40.755097, -73.979235
10, 40.754982, -73.979315
10, 40.755186, -73.979455
10, 40.755268, -73.979585
10, 40.754946, -73.97945199999998
10, 40.755042, -73.979388
10, 40.755251, -73.979416
10, 40.755299, -73.97953599999998
10, 40.755494, -73.979472
10, 40.754943, -73.97946299999998
10, 40.754892, -73.979443
10, 40.754905, -73.979585
10, 40.754997, -73.979687
10, 40.755, -73.979656
10, 40.755129, -73.97971599999998
10, 40.755325, -73.979788
10, 40.75553, -73.979555
10, 40.755306, -73.97976099999998
10, 40.755063, -73.979769
10, 40.754717, -73.979573
10, 40.754722, -73.979594
10, 40.754692, -73.979393
10, 40.755617, -73.979552
10, 40.755408, -73.979927
10, 40.754655, -73.97981199999998
10, 40.754623, -73.979828
10, 40.754506, -73.97938999999998
10, 40.75443, -73.97944699999998
10, 40.75464, -73.979273
10, 40.754455, -73.979387
10, 40.754517, -73.980062
10, 40.754548, -73.97998099999998
10, 40.754522, -73.979905
10, 40.754315, -73.97919
10, 40.754372, -73.979247
10, 40.75477, -73.97904
10, 40.754692, -73.979015
10, 40.754282, -73.979185
10, 40.75446, -73.980249
10, 40.754443, -73.98018899999998
10, 40.754479, -73.98021199999998
10, 40.754289, -73.97973899999998
10, 40.754808, -73.978842
10, 40.754605, -73.97885499999998
10, 40.75471, -73.97878699999998
10, 40.754758, -73.97897299999998
10, 40.754235, -73.98025
10, 40.754375, -73.98039699999998
10, 40.754298, -73.980413
10, 40.754176, -73.980231
10, 40.754552, -73.978707
10, 40.754483, -73.978728
10, 40.753969, -73.980219
10, 40.754447, -73.980585
10, 40.754347, -73.97863499999998
10, 40.754528, -73.97846199999998
10, 40.753778, -73.98045
10, 40.75382, -73.980113
10, 40.753812, -73.980462
10, 40.753812, -73.980163
10, 40.754144, -73.978451
10, 40.754643, -73.97823699999998
10, 40.754665, -73.978301
10, 40.754685, -73.97837699999998
10, 40.753814, -73.980484
10, 40.753724, -73.980462
10, 40.753747, -73.97987999999998
10, 40.75356, -73.98006599999998
10, 40.754205, -73.978255
10, 40.753998, -73.978622
10, 40.754289, -73.978199
10, 40.754502, -73.977986
10, 40.754599, -73.977991
10, 40.7535, -73.98030199999998
10, 40.753457, -73.980253
10, 40.754112, -73.97798899999998
10, 40.75406, -73.97815
10, 40.75421, -73.97803999999998
10, 40.75386, -73.978887
10, 40.754063, -73.97875899999998
10, 40.753906, -73.978665
10, 40.754684, -73.977796
10, 40.754507, -73.977717
10, 40.754709, -73.97794299999998
10, 40.75446, -73.977787
10, 40.754747, -73.97793799999998
10, 40.754452, -73.97772
10, 40.754672, -73.97793
10, 40.754633, -73.977924
10, 40.754541, -73.977939
10, 40.75471, -73.977805
10, 40.754628, -73.977731
10, 40.754554, -73.97792599999998
10, 40.75477, -73.977762
10, 40.753382, -73.980553
10, 40.753318, -73.98048799999998
10, 40.753409, -73.98035799999998
10, 40.75326, -73.98032
10, 40.75424, -73.97781999999998
10, 40.754135, -73.97772299999998
10, 40.754165, -73.97776299999998
10, 40.754145, -73.97784699999998
10, 40.753891, -73.979096
10, 40.753715, -73.97897299999998
10, 40.753752, -73.97912599999998
