label, Latitude, Longitude
57, 40.750958, -73.99440199999998
57, 40.751049, -73.994258
57, 40.750872, -73.994512
57, 40.751024, -73.994118
57, 40.751085, -73.994378
57, 40.75092, -73.99430499999998
57, 40.75108, -73.99423
57, 40.751072, -73.99412499999998
57, 40.751013, -73.99423799999998
57, 40.750978, -73.994307
57, 40.751085, -73.994156
57, 40.751102, -73.994157
57, 40.751151, -73.99419399999998
57, 40.751032, -73.994263
57, 40.750909, -73.99436
57, 40.751043, -73.99420999999998
57, 40.751002, -73.994308
57, 40.75088, -73.994506
57, 40.750826, -73.994414
57, 40.75091, -73.99422699999998
57, 40.751155, -73.994338
57, 40.751102, -73.99419
57, 40.751137, -73.99416999999998
57, 40.750905, -73.99452599999998
57, 40.750773, -73.994426
57, 40.751018, -73.994331
57, 40.750901, -73.994371
57, 40.751122, -73.994276
57, 40.751145, -73.99462699999998
57, 40.751114, -73.99416499999998
57, 40.750925, -73.994467
57, 40.751137, -73.9942
57, 40.751088, -73.994347
57, 40.750824, -73.99419799999998
57, 40.750922, -73.99432299999998
57, 40.751101, -73.994307
57, 40.75099, -73.994586
57, 40.750968, -73.994332
57, 40.751, -73.994307
57, 40.750997, -73.99441
57, 40.75106, -73.994252
57, 40.750997, -73.994308
57, 40.750988, -73.99449
57, 40.751136, -73.994213
57, 40.750787, -73.994347
57, 40.750852, -73.99456
57, 40.750998, -73.99454799999998
57, 40.751153, -73.994242
57, 40.75092, -73.99438
57, 40.751061, -73.99410899999998
57, 40.75121, -73.994225
57, 40.751217, -73.99410799999998
57, 40.751189, -73.994162
57, 40.75109, -73.99403499999998
57, 40.751253, -73.994163
57, 40.751133, -73.99413699999998
57, 40.751078, -73.99411999999998
57, 40.751253, -73.99404699999998
57, 40.751197, -73.994155
57, 40.751172, -73.99411
57, 40.751057, -73.99405
57, 40.751117, -73.994033
57, 40.751257, -73.994192
57, 40.751175, -73.99401799999998
57, 40.751123, -73.994138
57, 40.751241, -73.99408599999998
57, 40.751216, -73.994111
57, 40.751183, -73.993993
57, 40.751268, -73.99406999999998
57, 40.751248, -73.994078
57, 40.751223, -73.994102
57, 40.751283, -73.994145
57, 40.751258, -73.99411499999998
57, 40.751085, -73.99405299999998
57, 40.751168, -73.994074
57, 40.75118, -73.994127
57, 40.751193, -73.99406
57, 40.751228, -73.99415299999998
57, 40.751208, -73.99414
57, 40.751192, -73.99411999999998
57, 40.751169, -73.994065
57, 40.751214, -73.994031
57, 40.75107, -73.994088
57, 40.751243, -73.994118
57, 40.75106, -73.99404199999998
57, 40.750969, -73.994015
57, 40.751086, -73.99405299999998
57, 40.750645, -73.994528
57, 40.750796, -73.994736
57, 40.750614, -73.994427
57, 40.750632, -73.99459
57, 40.750598, -73.99447999999998
57, 40.750658, -73.994513
57, 40.750945, -73.99471
57, 40.750632, -73.994573
57, 40.750654, -73.994473
57, 40.751203, -73.99397299999998
